日志时间,自运行起秒,账号,页面,阶段,键/标签,动作,结果,是否成功
2026-04-23 08:42:29,6140.387,许小鹏的网店2647,pdd_aftersale_export,nav,goto,open_url,https://mms.pinduoduo.com/print/after-sale-list,是
2026-04-23 08:42:45,6156.018,许小鹏的网店2647,pdd_aftersale_export,interaction,pdd_close_print_ad_modal,click,div[class*='MmsUiPosterModal___closeIcon'],是
2026-04-23 08:43:49,6220.558,许小鹏的网店2647,pdd_aftersale_export,interaction,pdd_aftersale_time_type,selectFilter,下拉已打开但未命中选项，已尝试文案: 售后申请时间,否
2026-04-23 08:43:58,6229.349,许小鹏的网店2647,pdd_aftersale_export,interaction,pdd_aftersale_query,click,button:has-text('查询'),是
2026-04-23 08:44:08,6239.265,许小鹏的网店2647,pdd_aftersale_export,interaction,pdd_aftersale_open_download_menu,click,button:has-text('下载数据'),是
2026-04-23 08:48:29,6500.782,许小鹏的网店2647,pdd_aftersale_export,interaction,export_pdd_aftersale_query_orders,click+download,"Locator.wait_for: Timeout 26000ms exceeded.
Call log:
  - waiting for locator(""[role='menuitem']:has-text('下载查询订单')"").first to be visible
",否
2026-04-23 08:48:32,6503.717,许小鹏的网店2647,pdd_trade_data_operation,nav,goto,open_url,https://mms.pinduoduo.com/sycm/stores_data/operation?dateFlag=0,是
2026-04-23 08:48:40,6511.453,许小鹏的网店2647,pdd_trade_data_operation,interaction,pdd_trade_scroll_to_bottom_before_page_size,scroll,window:end,是
2026-04-23 08:50:09,6600.215,许小鹏的网店2647,pdd_trade_data_operation,interaction,pdd_trade_table_page_size_open,click,#mf-mms-sycm-container div[class*='select']:has-text('10'),是
2026-04-23 08:50:31,6622.809,许小鹏的网店2647,pdd_trade_data_operation,interaction,pdd_trade_table_page_size_50,click,li[role='option']:has-text('50'),是
2026-04-23 08:51:11,6662.017,许小鹏的网店2647,pdd_trade_data_operation,field,成交金额,extract:tableColumnAgg,2821.84  ← tableColumnAgg:#mf-mms-sycm-container > div > div > div > div:nth-child(5) > div.TB_outerWrapper_5-158-0.TB_bordered_5-158-0.TB_notTree#col1 n=31 p=1 sum,是
