日志时间,自运行起秒,账号,页面,阶段,键/标签,动作,结果,是否成功
2026-04-22 09:11:23,1130.879,阿顺的小店铺2256,pdd_trade_data_operation,field,成交金额,extract:tableColumnAgg,180.81  ← tableColumnAgg:#mf-mms-sycm-container > div > div > div > div:nth-child(5) > div.TB_outerWrapper_5-158-0.TB_bordered_5-158-0.TB_notTree#col1 n=24 p=1 sum,是
2026-04-22 09:11:59,1167.188,阿顺的小店铺2256,pdd_trade_data_operation,field,成交订单数,extract:tableColumnAgg,60  ← tableColumnAgg:#mf-mms-sycm-container > div > div > div > div:nth-child(5) > div.TB_outerWrapper_5-158-0.TB_bordered_5-158-0.TB_notTree#col2 n=24 p=1 sum,是
2026-04-22 09:12:36,1203.482,阿顺的小店铺2256,pdd_trade_data_operation,field,成交买家数,extract:tableColumnAgg,59.00  ← tableColumnAgg:#mf-mms-sycm-container > div > div > div > div:nth-child(5) > div.TB_outerWrapper_5-158-0.TB_bordered_5-158-0.TB_notTree#col3 n=24 p=1 sum,是
2026-04-22 09:12:36,1203.743,阿顺的小店铺2256,pdd_trade_data_operation,field,客单价,extract:computedDivide,3.06  ← computedDivide:pdd_trade_amount/pdd_trade_buyer_count,是
2026-04-22 09:12:36,1204.113,阿顺的小店铺2256,pdd_promotion_overview,nav,goto,open_url,https://yingxiao.pinduoduo.com/goods/report/promotion/overView?beginDate=2026-04-21&endDate=2026-04-21&msfrom=mms_sidenav,是
2026-04-22 09:12:41,1208.459,阿顺的小店铺2256,pdd_promotion_overview,interaction,pdd_overview_switch_to_table,click,#page-container div[class*='TabRow_radioWrap'] label:has-text('表格'),是
2026-04-22 09:12:42,1210.163,阿顺的小店铺2256,pdd_promotion_overview,interaction,pdd_overview_uncheck_compare_time,click,#page-container label.anq-checkbox-wrapper-checked:has-text('对比时间'),是
2026-04-22 09:12:46,1213.503,阿顺的小店铺2256,pdd_promotion_overview,field,成本花费(元),extract:tableTotalByHeader,1.95  ← tableTotalByHeader:#page-container > div > div.OverviewInternal_contentWrapper__QeUQR > div > div.ReportOverview_wrap__oJSxK > div:nth-chil#col1 row=firstBodyRow hdr=成交花费(元),是
2026-04-22 09:12:46,1213.816,阿顺的小店铺2256,pdd_promotion_overview,field,净实际投产比,extract:tableTotalByHeader,57.33  ← tableTotalByHeader:#page-container > div > div.OverviewInternal_contentWrapper__QeUQR > div > div.ReportOverview_wrap__oJSxK > div:nth-chil#col7 row=firstBodyRow hdr=净实际投产比,是
2026-04-22 09:12:46,1214.121,阿顺的小店铺2256,pdd_promotion_overview,field,每笔净成交花费(元),extract:tableTotalByHeader,0.06  ← tableTotalByHeader:#page-container > div > div.OverviewInternal_contentWrapper__QeUQR > div > div.ReportOverview_wrap__oJSxK > div:nth-chil#col9 row=firstBodyRow hdr=每笔净成交花费,是
